dstport,protocol,tag
7481,udp,sv_P1
7482,udp,sv_P1
7483,icmp,email
7484,icmp,sv_P1
7485,udp,sv_P1
7486,icmp,sv_P2
7487,tcp,email
7488,tcp,sv_P1
7489,icmp,sv_P1
7490,icmp,sv_P2
7491,udp,sv_P2
7492,udp,sv_P1
7493,tcp,sv_P2
7494,udp,sv_P1
7495,icmp,sv_P1
7496,icmp,sv_P1
7497,tcp,sv_P2
7498,icmp,email
7499,tcp,sv_P2
7500,tcp,sv_P2
7501,udp,sv_P2
7502,tcp,sv_P2
7503,udp,email
7504,icmp,email
7505,icmp,sv_P1
7506,udp,email
7507,icmp,email
7508,udp,sv_P1
7509,tcp,sv_P2
7510,udp,sv_P2
7511,icmp,sv_P1
7512,icmp,sv_P1
7513,icmp,sv_P2
7514,udp,sv_P2
7515,tcp,sv_P1
7516,icmp,sv_P1
7517,icmp,email
7518,tcp,sv_P1
7519,tcp,email
7520,udp,sv_P2
7521,tcp,email
7522,icmp,sv_P2
7523,tcp,email
7524,tcp,sv_P1
7525,tcp,sv_P1
7526,icmp,sv_P1
7527,icmp,sv_P2
7528,tcp,sv_P2
7529,udp,email
7530,icmp,email
7531,udp,sv_P2
7532,udp,sv_P2
7533,udp,sv_P2
7534,udp,email
7535,icmp,sv_P1
7536,udp,sv_P2
7537,icmp,sv_P2
7538,icmp,email
7539,tcp,email
7540,icmp,sv_P2
7541,tcp,email
7542,icmp,sv_P2
7543,icmp,sv_P2
7544,udp,email
7545,icmp,sv_P2
7546,icmp,sv_P2
7547,icmp,sv_P2
7548,tcp,sv_P2
7549,tcp,sv_P1
7550,tcp,sv_P1
7551,udp,email
7552,icmp,sv_P2
7553,tcp,sv_P2
7554,tcp,sv_P1
7555,udp,sv_P2
7556,udp,sv_P2
7557,icmp,sv_P1
7558,icmp,email
7559,icmp,sv_P2
7560,icmp,email
7561,tcp,email
7562,icmp,sv_P2
7563,udp,email
7564,tcp,sv_P1
7565,icmp,email
7566,icmp,sv_P2
7567,icmp,email
7568,icmp,email
7569,udp,email
7570,udp,email
7571,icmp,sv_P1
7572,udp,sv_P1
7573,udp,sv_P1
7574,udp,sv_P1
7575,udp,sv_P1
7576,icmp,email
7577,icmp,sv_P2
7578,icmp,sv_P2
7579,icmp,email
7580,tcp,sv_P1
7581,tcp,sv_P2
7582,icmp,email
7583,tcp,sv_P2
7584,icmp,email
7585,icmp,sv_P1
7586,icmp,sv_P2
7587,icmp,email
7588,udp,sv_P1
7589,udp,email
7590,icmp,sv_P2
7591,udp,sv_P1
7592,udp,sv_P2
7593,udp,sv_P1
7594,tcp,email
7595,icmp,email
7596,udp,sv_P1
7597,tcp,email
7598,udp,sv_P1
7599,tcp,sv_P2
7600,icmp,sv_P2
7601,udp,sv_P1
7602,tcp,sv_P1
7603,icmp,sv_P1
7604,tcp,sv_P1
7605,icmp,email
7606,icmp,email
7607,tcp,sv_P1
7608,udp,email
7609,icmp,sv_P1
7610,udp,sv_P1
7611,icmp,sv_P1
7612,tcp,sv_P2
7613,icmp,sv_P2
7614,tcp,email
7615,udp,sv_P1
7616,udp,sv_P2
7617,tcp,sv_P2
7618,icmp,sv_P2
7619,udp,sv_P2
7620,tcp,email
7621,icmp,sv_P2
7622,icmp,sv_P1
7623,tcp,sv_P2
7624,tcp,email
7625,udp,sv_P2
7626,udp,sv_P2
7627,icmp,email
7628,udp,sv_P2
7629,udp,sv_P1
7630,udp,email
7631,tcp,sv_P1
7632,udp,email
7633,udp,email
7634,tcp,email
7635,icmp,email
7636,tcp,email
7637,icmp,sv_P2
7638,icmp,email
7639,udp,sv_P2
7640,icmp,email
7641,udp,sv_P1
7642,udp,sv_P1
7643,udp,sv_P2
7644,icmp,sv_P2
7645,icmp,sv_P2
7646,udp,sv_P2
7647,udp,email
7648,udp,sv_P2
7649,icmp,sv_P2
7650,udp,sv_P1
7651,icmp,email
7652,tcp,sv_P1
7653,tcp,sv_P2
7654,udp,email
7655,tcp,email
7656,tcp,email
7657,udp,email
7658,icmp,email
7659,tcp,email
7660,tcp,email
7661,icmp,email
7662,tcp,sv_P1
7663,icmp,email
7664,icmp,sv_P1
7665,udp,sv_P2
7666,icmp,sv_P1
7667,tcp,sv_P1
7668,icmp,sv_P2
7669,udp,sv_P1
7670,tcp,sv_P1
7671,icmp,sv_P2
7672,udp,sv_P2
7673,icmp,sv_P2
7674,udp,sv_P2
7675,icmp,sv_P1
7676,tcp,sv_P2
7677,icmp,email
7678,icmp,sv_P1
7679,tcp,sv_P1
7680,icmp,sv_P2
7681,icmp,email
7682,udp,email
7683,icmp,sv_P2
7684,icmp,email
7685,udp,sv_P1
7686,icmp,email
7687,tcp,sv_P1
7688,icmp,email
7689,tcp,email
7690,icmp,email
7691,udp,sv_P1
7692,tcp,email
7693,icmp,sv_P2
7694,udp,sv_P2
7695,icmp,sv_P2
7696,tcp,sv_P2
7697,icmp,sv_P1
7698,icmp,sv_P1
7699,tcp,sv_P2
7700,tcp,sv_P1
7701,udp,sv_P2
7702,tcp,sv_P2
7703,udp,sv_P1
7704,tcp,sv_P1
7705,udp,email
7706,udp,sv_P1
7707,icmp,sv_P2
7708,icmp,email
7709,icmp,email
7710,tcp,sv_P2
7711,tcp,sv_P2
7712,icmp,sv_P2
7713,tcp,sv_P2
7714,icmp,sv_P1
7715,tcp,sv_P1
7716,tcp,sv_P1
7717,icmp,sv_P1
7718,icmp,email
7719,tcp,sv_P1
7720,icmp,sv_P1
7721,tcp,email
7722,tcp,sv_P1
7723,udp,sv_P1
7724,icmp,email
7725,udp,sv_P1
7726,icmp,email
7727,udp,sv_P1
7728,icmp,sv_P1
7729,udp,email
7730,icmp,email
7731,udp,sv_P2
7732,udp,email
7733,tcp,sv_P2
7734,icmp,sv_P2
7735,icmp,sv_P2
7736,udp,sv_P2
7737,tcp,sv_P1
7738,icmp,sv_P2
7739,udp,email
7740,tcp,sv_P2
7741,tcp,sv_P2
7742,icmp,email
7743,udp,sv_P2
7744,icmp,sv_P2
7745,udp,email
7746,tcp,sv_P2
7747,icmp,sv_P1
7748,icmp,sv_P2
7749,tcp,sv_P2
7750,udp,email
7751,tcp,sv_P1
7752,udp,sv_P2
7753,icmp,email
7754,tcp,email
7755,tcp,sv_P2
7756,icmp,sv_P2
7757,icmp,sv_P2
7758,udp,sv_P1
7759,udp,sv_P2
7760,udp,sv_P1
7761,icmp,sv_P2
7762,udp,sv_P1
7763,udp,sv_P1
7764,udp,sv_P1
7765,icmp,email
7766,udp,sv_P1
7767,tcp,sv_P2
7768,icmp,email
7769,tcp,email
7770,udp,email
7771,tcp,email
7772,icmp,email
7773,udp,email
7774,tcp,sv_P1
7775,tcp,sv_P1
7776,tcp,sv_P1
7777,udp,sv_P1
7778,udp,email
7779,tcp,sv_P2
7780,tcp,sv_P1
7781,tcp,sv_P2
7782,udp,sv_P2
7783,icmp,sv_P1
7784,tcp,sv_P2
7785,udp,email
7786,tcp,sv_P1
7787,icmp,email
7788,udp,email
7789,icmp,sv_P2
7790,tcp,sv_P2
7791,udp,sv_P2
7792,icmp,sv_P2
7793,icmp,sv_P2
7794,icmp,sv_P2
7795,tcp,sv_P2
7796,icmp,sv_P1
7797,tcp,sv_P1
7798,udp,email
7799,icmp,email
7800,udp,email
7801,icmp,sv_P1
7802,udp,sv_P1
7803,tcp,email
7804,udp,sv_P1
7805,icmp,sv_P2
7806,udp,sv_P2
7807,udp,sv_P1
7808,tcp,email
7809,icmp,sv_P1
7810,udp,sv_P1
7811,tcp,sv_P1
7812,icmp,email
7813,tcp,email
7814,udp,sv_P1
7815,tcp,sv_P2
7816,icmp,sv_P2
7817,udp,email
7818,icmp,sv_P2
7819,udp,sv_P2
7820,tcp,sv_P1
7821,icmp,sv_P1
7822,tcp,sv_P1
7823,tcp,sv_P2
7824,icmp,sv_P1
7825,udp,sv_P2
7826,icmp,sv_P2
7827,icmp,email
7828,udp,sv_P1
7829,udp,email
7830,icmp,email
7831,tcp,email
7832,tcp,sv_P1
7833,tcp,sv_P2
7834,udp,email
7835,tcp,sv_P1
7836,icmp,email
7837,udp,sv_P2
7838,tcp,email
7839,udp,sv_P2
7840,tcp,email
7841,tcp,sv_P1
7842,udp,sv_P2
7843,tcp,sv_P1
7844,tcp,sv_P1
7845,udp,sv_P2
7846,tcp,email
7847,icmp,email
7848,tcp,sv_P1
7849,udp,sv_P2
7850,udp,sv_P1
7851,udp,sv_P1
7852,icmp,sv_P2
7853,udp,sv_P1
7854,icmp,email
7855,udp,sv_P2
7856,icmp,email
7857,tcp,sv_P1
7858,udp,email
7859,udp,sv_P2
7860,icmp,sv_P2
7861,udp,email
7862,tcp,email
7863,icmp,email
7864,icmp,sv_P2
7865,udp,sv_P2
7866,tcp,sv_P2
7867,udp,email
7868,tcp,sv_P1
7869,icmp,sv_P1
7870,udp,sv_P2
7871,udp,email
7872,udp,sv_P1
7873,udp,sv_P1
7874,icmp,email
7875,udp,email
7876,tcp,sv_P2
7877,tcp,sv_P2
7878,udp,sv_P2
7879,tcp,sv_P2
7880,udp,sv_P2
7881,icmp,sv_P1
7882,icmp,sv_P1
7883,icmp,sv_P1
7884,icmp,email
7885,tcp,email
7886,icmp,sv_P1
7887,tcp,email
7888,udp,sv_P2
7889,tcp,sv_P2
7890,udp,sv_P1
7891,icmp,sv_P1
7892,udp,email
7893,udp,sv_P2
7894,tcp,sv_P1
7895,udp,sv_P1
7896,icmp,sv_P1
7897,icmp,sv_P2
7898,tcp,sv_P2
7899,tcp,sv_P2
7900,icmp,sv_P1
7901,icmp,sv_P1
7902,udp,sv_P1
7903,udp,email
7904,tcp,email
7905,icmp,email
7906,tcp,sv_P2
7907,udp,sv_P2
7908,icmp,email
7909,tcp,sv_P2
7910,tcp,email
7911,icmp,sv_P1
7912,udp,email
7913,icmp,email
7914,icmp,email
7915,icmp,sv_P2
7916,udp,sv_P2
7917,icmp,sv_P2
7918,icmp,email
7919,udp,sv_P2
7920,udp,sv_P2
7921,udp,sv_P2
7922,udp,email
7923,udp,email
7924,tcp,sv_P1
7925,udp,email
7926,udp,sv_P2
7927,udp,sv_P2
7928,udp,sv_P1
7929,icmp,sv_P1
7930,tcp,email
7931,icmp,email
7932,tcp,sv_P2
7933,tcp,sv_P1
7934,udp,sv_P1
7935,tcp,email
7936,tcp,email
7937,tcp,email
7938,tcp,email
7939,icmp,email
7940,udp,sv_P1
7941,icmp,sv_P1
7942,tcp,sv_P2
7943,udp,sv_P2
7944,udp,sv_P1
7945,udp,sv_P1
7946,tcp,email
7947,tcp,sv_P2
7948,tcp,email
7949,tcp,sv_P1
7950,tcp,sv_P2
7951,tcp,email
7952,icmp,sv_P1
7953,udp,sv_P1
7954,udp,email
7955,tcp,email
7956,tcp,email
7957,icmp,sv_P1
7958,icmp,sv_P2
7959,tcp,email
7960,udp,email
7961,udp,email
7962,icmp,sv_P2
7963,icmp,email
7964,tcp,sv_P1
7965,icmp,email
7966,udp,sv_P2
7967,icmp,sv_P2
7968,tcp,sv_P2
7969,tcp,sv_P1
7970,tcp,sv_P1
7971,udp,sv_P2
7972,tcp,email
7973,udp,sv_P1
7974,icmp,email
7975,icmp,sv_P2
7976,tcp,sv_P1
7977,icmp,sv_P1
7978,udp,email
7979,icmp,sv_P2
7980,tcp,sv_P2
7981,icmp,sv_P2
7982,udp,sv_P2
7983,tcp,email
7984,udp,email
7985,icmp,sv_P2
7986,udp,sv_P2
7987,udp,sv_P2
7988,udp,email
7989,udp,sv_P1
7990,udp,email
7991,tcp,sv_P1
7992,udp,sv_P1
7993,udp,sv_P1
7994,tcp,sv_P2
7995,icmp,sv_P1
7996,tcp,sv_P2
7997,udp,email
7998,udp,sv_P1
7999,tcp,sv_P2
8000,tcp,email
8001,icmp,sv_P2
8002,icmp,email
8003,tcp,email
8004,icmp,sv_P2
8005,icmp,sv_P2
8006,icmp,sv_P1
8007,tcp,sv_P1
8008,icmp,email
8009,icmp,email
8010,tcp,sv_P1
8011,tcp,sv_P1
8012,udp,sv_P1
8013,tcp,sv_P2
8014,udp,sv_P1
8015,icmp,sv_P2
8016,tcp,sv_P2
8017,tcp,email
8018,udp,email
8019,udp,email
8020,udp,sv_P1
8021,udp,sv_P1
8022,icmp,sv_P2
8023,udp,email
8024,udp,sv_P1
8025,tcp,sv_P2
8026,tcp,sv_P2
8027,udp,sv_P2
8028,tcp,sv_P2
8029,tcp,email
8030,icmp,sv_P1
8031,udp,sv_P1
8032,tcp,sv_P1
8033,tcp,sv_P2
8034,udp,sv_P1
8035,icmp,sv_P2
8036,tcp,sv_P2
8037,tcp,sv_P1
8038,tcp,email
8039,udp,sv_P1
8040,udp,sv_P2
8041,tcp,email
8042,tcp,sv_P1
8043,icmp,email
8044,tcp,sv_P1
8045,icmp,sv_P1
8046,tcp,email
8047,udp,sv_P1
8048,icmp,sv_P2
8049,icmp,email
8050,tcp,sv_P2
8051,tcp,sv_P1
8052,icmp,sv_P1
8053,udp,sv_P1
8054,tcp,sv_P1
8055,udp,sv_P2
8056,icmp,email
8057,tcp,sv_P1
8058,udp,sv_P1
8059,icmp,sv_P1
8060,udp,email
8061,tcp,sv_P1
8062,icmp,sv_P2
8063,icmp,email
8064,udp,email
8065,tcp,email
8066,udp,sv_P1
8067,tcp,email
8068,icmp,email
8069,udp,email
8070,icmp,sv_P2
8071,icmp,sv_P2
8072,icmp,email
8073,icmp,sv_P2
8074,udp,email
8075,icmp,sv_P2
8076,udp,email
8077,icmp,sv_P2
8078,tcp,email
8079,icmp,sv_P2
8080,udp,sv_P2
8081,icmp,email
8082,icmp,sv_P2
8083,tcp,sv_P2
8084,icmp,sv_P2
8085,udp,sv_P1
8086,udp,sv_P2
8087,icmp,sv_P2
8088,icmp,email
8089,tcp,email
8090,icmp,email
8091,icmp,sv_P1
8092,udp,sv_P2
8093,icmp,sv_P2
8094,icmp,email
8095,icmp,sv_P2
8096,icmp,sv_P2
8097,icmp,sv_P1
8098,icmp,email
8099,udp,email
8100,udp,email
8101,udp,sv_P1
8102,udp,email
8103,udp,sv_P2
8104,tcp,sv_P1
8105,icmp,sv_P1
8106,tcp,sv_P2
8107,udp,sv_P1
8108,tcp,sv_P2
8109,icmp,sv_P2
8110,udp,email
8111,tcp,sv_P1
8112,udp,sv_P1
8113,icmp,sv_P1
8114,udp,sv_P2
8115,tcp,sv_P1
8116,tcp,email
8117,udp,sv_P1
8118,tcp,sv_P1
8119,tcp,email
8120,tcp,email
8121,tcp,sv_P2
8122,icmp,sv_P1
8123,tcp,email
8124,udp,sv_P2
8125,icmp,sv_P2
8126,udp,sv_P1
8127,icmp,sv_P2
8128,udp,sv_P1
8129,icmp,email
8130,tcp,sv_P2
8131,icmp,sv_P1
8132,tcp,email
8133,udp,sv_P1
8134,tcp,email
8135,udp,email
8136,tcp,sv_P2
8137,icmp,sv_P1
8138,tcp,sv_P2
8139,tcp,sv_P1
8140,udp,sv_P2
8141,icmp,sv_P1
8142,tcp,sv_P2
8143,tcp,sv_P2
8144,tcp,sv_P1
8145,icmp,email
8146,icmp,email
8147,udp,sv_P1
8148,tcp,sv_P2
8149,icmp,sv_P1
8150,tcp,email
8151,udp,sv_P2
8152,udp,email
8153,icmp,sv_P1
8154,udp,sv_P2
8155,udp,email
8156,tcp,sv_P2
8157,udp,email
8158,udp,sv_P1
8159,udp,email
8160,icmp,sv_P1
8161,udp,sv_P1
8162,tcp,sv_P1
8163,udp,sv_P1
8164,tcp,email
8165,icmp,sv_P1
8166,udp,sv_P1
8167,tcp,sv_P1
8168,tcp,sv_P2
8169,icmp,sv_P1
8170,udp,email
8171,udp,sv_P1
8172,icmp,sv_P2
8173,icmp,sv_P2
8174,icmp,email
8175,tcp,sv_P1
8176,udp,sv_P2
8177,udp,sv_P1
8178,udp,sv_P2
8179,icmp,sv_P2
8180,tcp,sv_P1
8181,tcp,sv_P2
8182,icmp,sv_P1
8183,tcp,sv_P1
8184,udp,email
8185,tcp,email
8186,udp,sv_P1
8187,udp,email
8188,icmp,sv_P2
8189,tcp,email
8190,udp,sv_P1
8191,icmp,email
8192,icmp,sv_P2
8193,icmp,sv_P1
8194,udp,sv_P2
8195,tcp,email
8196,icmp,sv_P1
8197,icmp,sv_P1
8198,icmp,email
8199,udp,sv_P1
8200,icmp,email
8201,tcp,sv_P1
8202,icmp,sv_P2
8203,icmp,sv_P2
8204,tcp,sv_P1
8205,udp,email
8206,udp,email
8207,udp,sv_P1
8208,icmp,sv_P2
8209,icmp,email
8210,tcp,sv_P2
8211,icmp,sv_P2
8212,icmp,sv_P2
8213,icmp,sv_P2
8214,icmp,email
8215,icmp,email
8216,udp,sv_P1
8217,udp,sv_P2
8218,tcp,sv_P1
8219,icmp,sv_P1
8220,tcp,email
8221,udp,email
8222,udp,sv_P1
8223,icmp,email
8224,udp,email
8225,tcp,sv_P1
8226,udp,sv_P2
8227,tcp,email
8228,tcp,email
8229,tcp,sv_P1
8230,udp,sv_P1
8231,udp,sv_P1
8232,tcp,sv_P2
8233,icmp,sv_P1
8234,icmp,sv_P2
8235,tcp,sv_P1
8236,tcp,sv_P2
8237,udp,sv_P1
8238,udp,sv_P2
8239,icmp,sv_P2
8240,tcp,email
8241,icmp,sv_P1
8242,udp,email
8243,udp,sv_P2
8244,tcp,sv_P1
8245,tcp,email
8246,tcp,sv_P1
8247,udp,sv_P2
8248,udp,sv_P1
8249,tcp,email
8250,udp,sv_P1
8251,udp,email
8252,icmp,sv_P2
8253,icmp,sv_P1
8254,tcp,sv_P1
8255,tcp,sv_P2
8256,udp,sv_P1
8257,udp,sv_P2
8258,tcp,sv_P1
8259,icmp,sv_P2
8260,udp,sv_P2
8261,udp,sv_P1
8262,icmp,email
8263,icmp,sv_P2
8264,udp,sv_P2
8265,tcp,email
8266,icmp,sv_P2
8267,tcp,sv_P2
8268,tcp,sv_P2
8269,tcp,sv_P2
8270,tcp,email
8271,tcp,email
8272,udp,sv_P2
8273,tcp,email
8274,udp,email
8275,udp,email
8276,udp,email
8277,udp,email
8278,tcp,email
8279,udp,sv_P2
8280,icmp,sv_P1
8281,icmp,sv_P2
8282,tcp,email
8283,udp,sv_P2
8284,icmp,sv_P1
8285,tcp,sv_P1
8286,icmp,email
8287,tcp,sv_P1
8288,udp,email
8289,icmp,sv_P2
8290,tcp,email
8291,tcp,sv_P1
8292,udp,email
8293,icmp,sv_P1
8294,udp,sv_P1
8295,udp,sv_P1
8296,udp,email
8297,tcp,email
8298,udp,sv_P1
8299,udp,email
8300,tcp,email
8301,tcp,sv_P2
8302,tcp,sv_P2
8303,tcp,email
8304,udp,sv_P1
8305,icmp,sv_P2
8306,tcp,sv_P1
8307,tcp,email
8308,tcp,sv_P2
8309,icmp,sv_P2
8310,tcp,sv_P2
8311,icmp,sv_P2
8312,tcp,sv_P1
8313,icmp,sv_P2
8314,tcp,sv_P1
8315,tcp,sv_P2
8316,udp,sv_P2
8317,tcp,sv_P2
8318,tcp,email
8319,udp,email
8320,icmp,email
8321,tcp,sv_P1
8322,tcp,email
8323,icmp,sv_P1
8324,udp,sv_P1
8325,udp,sv_P2
8326,udp,sv_P1
8327,tcp,sv_P1
8328,icmp,sv_P2
8329,icmp,email
8330,tcp,sv_P2
8331,udp,sv_P1
8332,icmp,sv_P2
8333,tcp,email
8334,icmp,sv_P1
8335,icmp,email
8336,icmp,sv_P2
8337,udp,sv_P2
8338,tcp,email
8339,tcp,email
8340,tcp,email
8341,tcp,sv_P1
8342,icmp,email
8343,tcp,sv_P2
8344,icmp,sv_P1
8345,udp,sv_P2
8346,udp,email
8347,icmp,email
8348,udp,sv_P1
8349,udp,sv_P1
8350,tcp,sv_P2
8351,tcp,sv_P2
8352,icmp,sv_P2
8353,tcp,sv_P1
8354,udp,email
8355,tcp,sv_P1
8356,tcp,email
8357,icmp,sv_P1
8358,icmp,email
8359,tcp,sv_P2
8360,icmp,email
8361,icmp,sv_P2
8362,tcp,sv_P2
8363,udp,sv_P1
8364,icmp,email
8365,icmp,email
8366,tcp,sv_P1
8367,udp,sv_P1
8368,tcp,sv_P1
8369,tcp,sv_P1
8370,tcp,sv_P2
8371,tcp,sv_P2
8372,udp,sv_P1
8373,udp,sv_P1
8374,tcp,sv_P1
8375,icmp,email
8376,udp,email
8377,udp,sv_P2
8378,udp,sv_P2
8379,icmp,email
8380,tcp,sv_P2
8381,udp,sv_P2
8382,udp,sv_P1
8383,tcp,sv_P1
8384,tcp,sv_P2
8385,tcp,sv_P2
8386,udp,email
8387,icmp,email
8388,udp,email
8389,udp,email
8390,udp,email
8391,tcp,email
8392,udp,sv_P1
8393,udp,sv_P1
8394,icmp,sv_P2
8395,udp,sv_P2
8396,udp,sv_P1
8397,icmp,sv_P2
8398,icmp,sv_P2
8399,tcp,email
8400,udp,sv_P2
8401,icmp,sv_P2
8402,udp,email
8403,tcp,email
8404,udp,sv_P2
8405,tcp,sv_P2
8406,icmp,sv_P2
8407,tcp,sv_P1
8408,icmp,sv_P1
8409,icmp,sv_P2
8410,icmp,sv_P2
8411,udp,sv_P1
8412,udp,sv_P2
8413,tcp,sv_P1
8414,udp,sv_P1
8415,icmp,sv_P1
8416,udp,sv_P2
8417,udp,email
8418,icmp,email
8419,icmp,email
8420,icmp,sv_P2
8421,icmp,sv_P1
8422,udp,email
8423,icmp,email
8424,icmp,sv_P2
8425,udp,email
8426,udp,email
8427,icmp,sv_P1
8428,udp,sv_P1
8429,udp,sv_P1
8430,tcp,email
8431,udp,sv_P2
8432,tcp,email
8433,icmp,sv_P2
8434,icmp,sv_P1
8435,tcp,sv_P1
8436,udp,sv_P1
8437,tcp,sv_P1
8438,icmp,sv_P1
8439,icmp,sv_P1
8440,icmp,sv_P1
8441,icmp,email
8442,tcp,email
8443,tcp,sv_P1
8444,udp,sv_P2
8445,tcp,sv_P1
8446,icmp,email
8447,tcp,email
8448,udp,email
8449,icmp,sv_P1
8450,udp,sv_P1
8451,icmp,sv_P1
8452,udp,sv_P2
8453,tcp,email
8454,tcp,sv_P2
8455,tcp,sv_P1
8456,tcp,sv_P2
8457,tcp,sv_P2
8458,tcp,sv_P2
8459,icmp,email
8460,udp,sv_P2
8461,tcp,sv_P2
8462,icmp,sv_P2
8463,tcp,sv_P2
8464,udp,email
8465,udp,sv_P1
8466,tcp,sv_P1
8467,icmp,sv_P2
8468,udp,sv_P1
8469,udp,email
8470,udp,email
8471,icmp,email
8472,icmp,sv_P2
8473,icmp,email
8474,udp,sv_P2
8475,udp,email
8476,icmp,sv_P2
8477,tcp,sv_P1
8478,udp,sv_P2
8479,udp,email
8480,udp,sv_P2
8481,udp,sv_P1
8482,tcp,email
8483,udp,sv_P1
8484,icmp,sv_P2
8485,tcp,sv_P1
8486,tcp,email
8487,udp,email
8488,udp,sv_P2
8489,udp,email
8490,udp,sv_P2
8491,icmp,sv_P2
8492,udp,email
8493,udp,sv_P1
8494,icmp,sv_P1
8495,icmp,sv_P1
8496,udp,sv_P1
8497,tcp,email
8498,udp,sv_P1
8499,icmp,sv_P2
8500,tcp,email
8501,udp,sv_P2
8502,icmp,email
8503,tcp,email
8504,udp,sv_P1
8505,udp,sv_P1
8506,udp,email
8507,udp,email
8508,icmp,sv_P1
8509,udp,sv_P1
8510,tcp,sv_P2
8511,icmp,sv_P1
8512,tcp,sv_P1
8513,tcp,email
8514,icmp,sv_P1
8515,tcp,email
8516,tcp,sv_P2
8517,udp,sv_P2
8518,tcp,sv_P1
8519,icmp,sv_P2
8520,udp,sv_P2
8521,tcp,email
8522,icmp,sv_P1
8523,tcp,sv_P1
8524,tcp,email
8525,icmp,sv_P2
8526,udp,sv_P2
8527,icmp,sv_P2
8528,tcp,email
8529,icmp,sv_P2
8530,icmp,email
8531,tcp,sv_P1
8532,tcp,sv_P1
8533,udp,email
8534,udp,sv_P1
8535,icmp,sv_P2
8536,tcp,sv_P2
8537,icmp,sv_P1
8538,tcp,sv_P1
8539,udp,sv_P2
8540,icmp,email
8541,udp,sv_P2
8542,tcp,sv_P1
8543,tcp,sv_P1
8544,udp,sv_P2
8545,icmp,email
8546,udp,email
8547,icmp,email
8548,udp,sv_P2
8549,tcp,sv_P1
8550,udp,sv_P2
8551,tcp,email
8552,udp,sv_P1
8553,tcp,sv_P1
8554,udp,sv_P1
8555,icmp,sv_P1
8556,tcp,sv_P1
8557,udp,sv_P2
8558,tcp,sv_P1
8559,tcp,sv_P1
8560,udp,email
8561,udp,sv_P1
8562,udp,sv_P2
8563,tcp,sv_P1
8564,tcp,email
8565,tcp,sv_P1
8566,icmp,sv_P1
8567,tcp,sv_P2
8568,icmp,sv_P2
8569,tcp,sv_P2
8570,tcp,sv_P2
8571,udp,email
8572,udp,sv_P2
8573,tcp,email
8574,tcp,email
8575,icmp,sv_P2
8576,tcp,sv_P2
8577,icmp,sv_P2
8578,tcp,email
8579,icmp,sv_P1
8580,udp,sv_P2
8581,udp,sv_P1
8582,tcp,sv_P1
8583,icmp,sv_P2
8584,icmp,sv_P1
8585,icmp,sv_P2
8586,icmp,sv_P1
8587,udp,sv_P1
8588,icmp,email
8589,udp,sv_P2
8590,tcp,email
8591,tcp,sv_P1
8592,tcp,sv_P1
8593,icmp,sv_P2
8594,icmp,email
8595,udp,sv_P1
8596,icmp,email
8597,udp,sv_P2
8598,udp,sv_P1
8599,icmp,sv_P1
8600,udp,sv_P1
8601,tcp,email
8602,icmp,sv_P1
8603,icmp,sv_P2
8604,tcp,sv_P2
8605,icmp,sv_P2
8606,udp,sv_P1
8607,icmp,sv_P2
8608,tcp,sv_P2
8609,tcp,sv_P2
8610,tcp,sv_P1
8611,udp,sv_P2
8612,udp,sv_P1
8613,udp,email
8614,udp,sv_P1
8615,udp,sv_P2
8616,udp,sv_P2
8617,icmp,sv_P2
8618,icmp,email
8619,tcp,sv_P1
8620,icmp,email
8621,tcp,sv_P2
8622,icmp,sv_P2
8623,icmp,sv_P1
8624,udp,sv_P1
8625,udp,sv_P2
8626,tcp,sv_P2
8627,udp,email
8628,udp,sv_P2
8629,tcp,sv_P2
8630,icmp,sv_P2
8631,tcp,email
8632,tcp,sv_P1
8633,icmp,sv_P2
8634,icmp,email
8635,udp,sv_P2
8636,udp,sv_P1
8637,icmp,sv_P2
8638,icmp,sv_P1
8639,udp,sv_P1
8640,tcp,sv_P2
8641,udp,sv_P2
8642,udp,sv_P1
8643,icmp,sv_P2
8644,udp,sv_P1
8645,tcp,sv_P1
8646,tcp,sv_P1
8647,udp,email
8648,udp,email
8649,icmp,email
8650,tcp,sv_P1
8651,udp,sv_P2
8652,tcp,email
8653,udp,email
8654,tcp,sv_P1
8655,icmp,sv_P2
8656,udp,sv_P1
8657,tcp,sv_P1
8658,tcp,sv_P1
8659,tcp,email
8660,icmp,email
8661,tcp,email
8662,tcp,email
8663,tcp,email
8664,tcp,email
8665,tcp,sv_P1
8666,udp,sv_P1
8667,udp,email
8668,udp,sv_P2
8669,udp,sv_P2
8670,tcp,sv_P1
8671,tcp,sv_P1
8672,udp,sv_P2
8673,tcp,sv_P2
8674,icmp,email
8675,icmp,sv_P2
8676,tcp,email
8677,icmp,sv_P2
8678,icmp,sv_P1
8679,icmp,email
8680,tcp,sv_P1
8681,udp,email
8682,udp,sv_P1
8683,tcp,email
8684,udp,email
8685,tcp,sv_P2
8686,tcp,sv_P2
8687,udp,sv_P1
8688,icmp,sv_P1
8689,udp,email
8690,icmp,sv_P2
8691,tcp,email
8692,tcp,sv_P2
8693,tcp,sv_P1
8694,tcp,sv_P2
8695,udp,sv_P2
8696,udp,sv_P2
8697,udp,email
8698,tcp,sv_P1
8699,icmp,sv_P2
8700,tcp,sv_P1
8701,icmp,email
8702,icmp,email
8703,tcp,sv_P1
8704,udp,sv_P2
8705,icmp,email
8706,tcp,sv_P1
8707,tcp,sv_P1
